Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Seed_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Seed_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2010,Saint Mary's,Baylor,49,72,29,Saint Mary's,10.0,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,8,Baylor,3.0,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237
2010,Duke,Baylor,78,71,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94,8,Baylor,3.0,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237
2010,Vanderbilt,Murray State,65,66,36,Vanderbilt,4.0,SEC,24,9,17.54,113.7,25,96.2,64,68.7,56,0.019,115,8.14,45,107.1,37,99.0,47,1.5,117,53,Murray State,13.0,OVC,31,5,15.06,109.0,74,94.0,36,65.6,192,-0.011000000000000001,200,-5.78,272,100.2,252,106.0,311,-5.24,288
2010,UTEP,Butler,59,77,42,UTEP,12.0,CUSA,26,7,16.53,107.7,95,91.2,16,67.9,76,0.024,104,2.62,120,104.1,129,101.5,112,-4.26,270,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Duke,Butler,61,59,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Kansas State,Butler,56,63,6,Kansas State,2.0,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Murray State,Butler,52,54,53,Murray State,13.0,OVC,31,5,15.06,109.0,74,94.0,36,65.6,192,-0.011000000000000001,200,-5.78,272,100.2,252,106.0,311,-5.24,288,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Syracuse,Butler,59,63,3,Syracuse,1.0,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Michigan State,Butler,50,52,20,Michigan State,5.0,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027000000000000003,96,9.03,24,107.5,26,98.5,29,-0.94,173,12,Butler,5.0,Horz,33,5,22.45,111.0,49,88.5,7,63.0,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4
2010,Old Dominion,Notre Dame,51,50,37,Old Dominion,11.0,CAA,27,9,17.51,107.8,90,90.3,10,62.6,295,0.009000000000000001,141,3.17,108,105.0,90,101.9,127,6.16,44,35,Notre Dame,6.0,BE,23,12,17.71,119.4,4,101.7,153,62.4,302,-0.068,320,6.28,66,106.5,51,100.2,84,-9.08,341
2010,Tennessee,San Diego State,62,59,30,Tennessee,6.0,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.08199999999999999,20,8.67,34,107.4,32,98.7,35,-0.48,160,40,San Diego State,11.0,MWC,25,9,16.58,111.4,48,94.9,51,63.1,284,0.006,155,5.4,76,105.3,84,99.9,69,2.24,99
2010,Tennessee,Ohio,83,68,30,Tennessee,6.0,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.08199999999999999,20,8.67,34,107.4,32,98.7,35,-0.48,160,94,Ohio,14.0,MAC,22,15,8.25,107.3,103,99.0,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170
2010,Tennessee,Ohio State,76,73,30,Tennessee,6.0,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.08199999999999999,20,8.67,34,107.4,32,98.7,35,-0.48,160,7,Ohio State,2.0,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.006999999999999999,152,7.88,49,106.3,60,98.4,26,-2.92,243
2010,Tennessee,Michigan State,69,70,30,Tennessee,6.0,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.08199999999999999,20,8.67,34,107.4,32,98.7,35,-0.48,160,20,Michigan State,5.0,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027000000000000003,96,9.03,24,107.5,26,98.5,29,-0.94,173
2010,Northern Iowa,Michigan State,52,59,27,Northern Iowa,9.0,MVC,30,5,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,20,Michigan State,5.0,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027000000000000003,96,9.03,24,107.5,26,98.5,29,-0.94,173
2010,New Mexico State,Michigan State,67,70,112,New Mexico State,12.0,WAC,22,12,6.03,111.6,45,105.5,231,70.3,24,0.122,5,4.03,94,105.8,72,101.7,120,2.09,102,20,Michigan State,5.0,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027000000000000003,96,9.03,24,107.5,26,98.5,29,-0.94,173
2010,Washington,Marquette,80,78,32,Washington,11.0,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.028999999999999998,94,6.97,57,106.7,44,99.7,62,1.13,126,24,Marquette,6.0,BE,22,12,19.65,115.1,21,95.5,55,62.3,305,-0.064,312,9.05,23,108.0,17,98.9,44,-6.52,311
2010,Washington,New Mexico,82,64,32,Washington,11.0,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.028999999999999998,94,6.97,57,106.7,44,99.7,62,1.13,126,43,New Mexico,3.0,MWC,30,5,16.18,113.6,26,97.4,74,67.4,98,0.096,13,4.09,90,105.0,92,100.9,96,1.85,109
2010,Florida,BYU,92,99,50,Florida,10.0,SEC,21,13,15.23,113.0,31,97.8,83,63.9,262,-0.061,309,7.75,51,106.6,48,98.8,42,-1.96,216,10,BYU,7.0,MWC,30,6,23.27,117.3,10,94.0,37,71.1,15,0.012,130,3.88,98,104.9,96,101.0,99,-0.03,148
2010,Kansas State,BYU,84,72,6,Kansas State,2.0,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,10,BYU,7.0,MWC,30,6,23.27,117.3,10,94.0,37,71.1,15,0.012,130,3.88,98,104.9,96,101.0,99,-0.03,148
2010,Saint Mary's,Richmond,80,71,29,Saint Mary's,10.0,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,54,Richmond,7.0,A10,26,9,15.01,108.8,77,93.8,35,62.5,301,0.047,64,5.7,70,105.4,80,99.7,63,2.39,95
2010,Northern Iowa,UNLV,69,66,27,Northern Iowa,9.0,MVC,30,5,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,41,UNLV,8.0,MWC,25,9,16.56,110.6,55,94.0,40,66.3,156,-0.013000000000000001,205,4.08,91,104.8,104,100.7,93,0.67,135
2010,Wake Forest,Texas,81,80,58,Wake Forest,9.0,ACC,20,11,14.12,107.1,106,93.0,29,68.7,58,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,19,Texas,8.0,B12,24,10,20.75,113.9,24,93.1,30,71.5,11,-0.013999999999999999,209,9.01,27,107.2,35,98.2,18,-1.32,195
2010,Wake Forest,Kentucky,60,90,58,Wake Forest,9.0,ACC,20,11,14.12,107.1,106,93.0,29,68.7,58,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,4,Kentucky,1.0,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194
2010,West Virginia,Kentucky,73,66,5,West Virginia,2.0,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110.0,1,97.5,7,5.45,50,4,Kentucky,1.0,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194
2010,Duke,Arkansas-Pine Bluff,73,44,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94,231,Arkansas-Pine Bluff,16.0,SWAC,18,16,-6.44,93.1,303,99.5,107,65.1,215,0.053,50,-7.62,300,96.4,324,104.0,213,17.98,1
2010,Duke,California,68,53,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94,14,California,8.0,P10,24,11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16
2010,Louisville,California,62,77,38,Louisville,9.0,BE,20,13,16.91,114.5,23,97.6,78,66.3,151,-0.038,271,8.87,29,107.8,20,99.0,46,-1.62,203,14,California,8.0,P10,24,11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16
2010,Vermont,Syracuse,56,79,136,Vermont,16.0,AE,25,10,3.08,104.1,151,101.0,136,66.1,167,0.068,35,-6.32,284,98.8,287,105.1,261,-3.11,251,3,Syracuse,1.0,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246
2010,Ohio State,UCSB,68,51,7,Ohio State,2.0,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.006999999999999999,152,7.88,49,106.3,60,98.4,26,-2.92,243,153,UCSB,15.0,BW,20,10,2.11,100.0,212,97.9,86,66.3,150,0.125,3,-1.0,182,102.8,170,103.8,202,3.46,77
2010,Ohio State,Georgia Tech,75,66,7,Ohio State,2.0,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.006999999999999999,152,7.88,49,106.3,60,98.4,26,-2.92,243,31,Georgia Tech,10.0,ACC,23,13,18.22,109.2,71,91.0,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229
2010,Oklahoma State,Georgia Tech,59,64,39,Oklahoma State,7.0,B12,22,11,16.72,112.2,40,95.4,54,66.2,159,0.011000000000000001,136,8.47,38,107.2,36,98.7,36,-4.33,274,31,Georgia Tech,10.0,ACC,23,13,18.22,109.2,71,91.0,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229
2010,West Virginia,Morgan State,77,50,5,West Virginia,2.0,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110.0,1,97.5,7,5.45,50,156,Morgan State,15.0,MEAC,27,10,1.58,105.5,135,104.0,203,68.6,62,0.078,24,-7.71,302,98.2,300,105.9,301,0.13,143
2010,West Virginia,Missouri,68,59,5,West Virginia,2.0,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110.0,1,97.5,7,5.45,50,22,Missouri,10.0,B12,23,11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306
2010,West Virginia,Washington,69,56,5,West Virginia,2.0,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110.0,1,97.5,7,5.45,50,32,Washington,11.0,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.028999999999999998,94,6.97,57,106.7,44,99.7,62,1.13,126
2010,West Virginia,Duke,57,78,5,West Virginia,2.0,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110.0,1,97.5,7,5.45,50,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94
2010,Purdue,Duke,57,70,15,Purdue,4.0,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99.0,45,-1.26,193,1,Duke,1.0,ACC,35,5,33.29,121.0,1,87.7,5,64.7,229,0.009000000000000001,145,11.53,4,107.9,19,96.4,1,2.5,94
2010,Pitt,Oakland,89,66,28,Pitt,3.0,BE,25,9,18.66,111.4,47,92.8,28,61.3,319,0.040999999999999995,76,7.87,50,107.7,23,99.8,66,-2.76,233,135,Oakland,14.0,Sum,26,9,3.19,107.5,98,104.3,209,69.5,33,0.17300000000000001,1,-2.75,221,101.6,205,104.4,232,10.65,5
2010,Maryland,Houston,89,77,13,Maryland,4.0,ACC,24,9,22.37,118.3,7,95.9,57,68.7,53,-0.023,241,8.87,28,106.7,46,97.8,15,-4.35,276,88,Houston,13.0,CUSA,19,16,8.79,112.0,42,103.2,179,71.1,14,-0.083,335,3.76,100,105.0,93,101.2,104,0.68,134
2010,Siena,Purdue,64,72,59,Siena,13.0,MAAC,27,7,13.86,109.4,69,95.5,56,69.2,43,0.027000000000000003,99,-0.51,170,100.9,228,101.4,108,3.22,80,15,Purdue,4.0,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99.0,45,-1.26,193
2010,Texas A&M,Purdue,61,63,16,Texas A&M,5.0,B12,24,10,21.33,112.6,37,91.2,17,64.3,243,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141,15,Purdue,4.0,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99.0,45,-1.26,193
2010,Wofford,Wisconsin,49,53,82,Wofford,13.0,SC,26,9,10.12,104.6,147,94.4,45,63.5,273,-0.023,242,-1.55,193,102.2,183,103.8,203,4.23,63,9,Wisconsin,4.0,B10,24,9,23.56,115.2,20,91.6,19,59.2,339,-0.013000000000000001,202,8.69,33,107.9,18,99.2,49,1.01,128
2010,Utah State,Texas A&M,53,69,23,Utah State,12.0,WAC,27,8,19.9,116.0,16,96.1,62,59.8,336,-0.026000000000000002,244,1.81,136,105.0,91,103.2,181,0.16,140,16,Texas A&M,5.0,B12,24,10,21.33,112.6,37,91.2,17,64.3,243,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141
2010,Xavier,Minnesota,65,54,18,Xavier,6.0,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,34,Minnesota,11.0,B10,21,14,17.97,112.0,41,94.1,41,65.6,190,-0.055,302,8.37,40,107.7,24,99.3,52,-3.72,261
2010,Xavier,Pitt,71,68,18,Xavier,6.0,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,28,Pitt,3.0,BE,25,9,18.66,111.4,47,92.8,28,61.3,319,0.040999999999999995,76,7.87,50,107.7,23,99.8,66,-2.76,233
2010,Missouri,Clemson,86,78,22,Missouri,10.0,B12,23,11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,25,Clemson,7.0,ACC,21,11,19.28,110.9,50,91.6,20,67.6,87,-0.040999999999999995,277,8.76,31,106.3,61,97.6,11,-2.85,239
2010,Gonzaga,Florida State,67,60,44,Gonzaga,8.0,WCC,27,7,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61,33,Florida State,9.0,ACC,22,10,18.02,105.0,145,87.0,2,65.3,208,0.009000000000000001,142,9.01,26,107.3,34,98.3,21,-2.88,241
2010,Syracuse,Gonzaga,87,65,3,Syracuse,1.0,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,44,Gonzaga,8.0,WCC,27,7,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61
2010,Michigan State,Maryland,85,83,20,Michigan State,5.0,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027000000000000003,96,9.03,24,107.5,26,98.5,29,-0.94,173,13,Maryland,4.0,ACC,24,9,22.37,118.3,7,95.9,57,68.7,53,-0.023,241,8.87,28,106.7,46,97.8,15,-4.35,276
2011,VCU,USC,59,46,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,57,USC,11.0,P10,19,15,13.29,107.9,91,94.6,33,61.7,318,-0.05,294,7.56,36,107.8,29,100.2,53,2.66,81
2011,VCU,Georgetown,74,56,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,31,Georgetown,6.0,BE,21,11,17.65,114.2,27,96.6,55,63.4,265,0.048,60,12.51,4,110.2,6,97.7,3,5.8,39
2011,VCU,Purdue,94,76,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,9,Purdue,3.0,B10,26,8,24.79,115.9,18,91.1,8,66.0,136,0.006999999999999999,161,10.16,14,108.8,18,98.7,12,1.21,120
2011,St. Peter's,Purdue,43,65,137,St. Peter's,14.0,MAAC,20,14,2.73,95.2,294,92.5,18,64.1,240,0.073,26,0.88,134,103.2,166,102.3,105,4.62,49,9,Purdue,3.0,B10,26,8,24.79,115.9,18,91.1,8,66.0,136,0.006999999999999999,161,10.16,14,108.8,18,98.7,12,1.21,120
2011,VCU,Florida State,72,71,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,35,Florida State,10.0,ACC,23,11,16.76,104.5,147,87.7,1,66.7,95,-0.017,225,7.01,44,107.1,41,100.1,46,-1.82,204
2011,Notre Dame,Florida State,57,71,11,Notre Dame,2.0,BE,27,7,23.25,120.9,3,97.7,66,63.1,277,0.07400000000000001,24,9.92,17,108.2,27,98.3,6,-3.83,257,35,Florida State,10.0,ACC,23,11,16.76,104.5,147,87.7,1,66.7,95,-0.017,225,7.01,44,107.1,41,100.1,46,-1.82,204
2011,Texas A&M,Florida State,50,57,49,Texas A&M,7.0,B12,24,9,14.62,110.0,65,95.4,42,60.9,328,0.05,57,5.43,67,105.9,72,100.5,62,-7.5,323,35,Florida State,10.0,ACC,23,11,16.76,104.5,147,87.7,1,66.7,95,-0.017,225,7.01,44,107.1,41,100.1,46,-1.82,204
2011,VCU,Kansas,71,61,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,3,Kansas,1.0,B12,35,3,28.38,118.9,6,90.6,6,68.4,42,0.06,38,7.75,32,108.2,28,100.5,61,-0.29,164
2011,Richmond,Kansas,57,77,39,Richmond,12.0,A10,29,8,16.01,112.6,41,96.5,54,62.1,309,0.052000000000000005,52,3.11,91,104.8,104,101.7,89,1.0,124,3,Kansas,1.0,B12,35,3,28.38,118.9,6,90.6,6,68.4,42,0.06,38,7.75,32,108.2,28,100.5,61,-0.29,164
2011,VCU,Butler,62,70,53,VCU,11.0,CAA,28,12,13.49,112.0,47,98.5,78,65.6,156,0.021,128,4.79,70,105.8,74,101.0,75,2.26,89,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,Pitt,Butler,70,71,4,Pitt,1.0,BE,28,6,27.08,120.6,4,93.5,24,61.8,315,-0.023,236,8.17,31,107.6,32,99.4,24,-3.68,254,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,Florida,Butler,71,74,17,Florida,2.0,SEC,29,8,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,UConn,Butler,53,41,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,Wisconsin,Butler,54,61,6,Wisconsin,4.0,B10,25,9,25.84,122.3,2,96.5,52,56.9,344,-0.003,191,10.81,11,110.0,9,99.2,20,-3.58,253,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,Old Dominion,Butler,58,60,48,Old Dominion,9.0,CAA,27,7,14.66,110.0,64,95.4,41,60.4,330,0.059000000000000004,41,2.38,100,105.2,91,102.8,126,2.76,78,36,Butler,8.0,Horz,28,10,16.46,112.3,43,95.9,46,63.5,262,0.033,94,6.11,57,106.4,61,100.3,54,6.67,26
2011,UTSA,Alabama State,70,61,227,UTSA,16.0,Slnd,20,14,-5.32,101.8,201,107.1,248,66.7,98,0.085,19,-5.71,294,100.3,286,106.1,292,-1.85,206,303,Alabama State,16.0,SWAC,17,18,-13.19,92.8,318,106.0,235,63.6,256,0.032,100,-11.26,338,94.9,341,106.1,298,6.29,31
2011,UTSA,Ohio State,46,75,227,UTSA,16.0,Slnd,20,14,-5.32,101.8,201,107.1,248,66.7,98,0.085,19,-5.71,294,100.3,286,106.1,292,-1.85,206,1,Ohio State,1.0,B10,34,3,33.47,125.0,1,91.5,12,63.8,250,0.031,103,8.82,26,108.9,17,100.0,45,-4.08,266
2011,Pitt,UNC Asheville,74,51,4,Pitt,1.0,BE,28,6,27.08,120.6,4,93.5,24,61.8,315,-0.023,236,8.17,31,107.6,32,99.4,24,-3.68,254,150,UNC Asheville,16.0,BSth,20,14,1.91,101.9,197,100.0,102,67.4,66,-0.011000000000000001,207,-3.97,252,101.1,254,105.1,237,7.07,22
2011,Florida,UCSB,79,51,17,Florida,2.0,SEC,29,8,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110,132,UCSB,15.0,BW,18,14,3.15,103.7,164,100.5,112,64.1,241,0.002,174,0.29,149,104.1,126,103.9,175,6.12,33
2011,Florida,BYU,83,74,17,Florida,2.0,SEC,29,8,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110,12,BYU,3.0,MWC,32,5,23.22,117.5,11,94.3,29,70.2,17,0.055,46,7.04,43,106.8,49,99.8,34,3.59,62
2011,Wofford,BYU,66,74,84,Wofford,14.0,SC,21,13,8.17,112.3,44,104.2,189,63.2,275,-0.024,239,-0.59,164,104.0,134,104.6,214,6.96,23,12,BYU,3.0,MWC,32,5,23.22,117.5,11,94.3,29,70.2,17,0.055,46,7.04,43,106.8,49,99.8,34,3.59,62
2011,Gonzaga,BYU,67,89,37,Gonzaga,11.0,WCC,25,10,16.45,112.1,45,95.6,44,66.1,126,-0.006999999999999999,199,3.82,80,106.4,62,102.6,115,4.5,51,12,BYU,3.0,MWC,32,5,23.22,117.5,11,94.3,29,70.2,17,0.055,46,7.04,43,106.8,49,99.8,34,3.59,62
2011,San Diego State,Northern Colorado,68,50,8,San Diego State,2.0,MWC,34,3,24.98,114.1,28,89.1,2,62.3,306,0.059000000000000004,43,7.48,38,107.6,31,100.1,48,4.1,56,119,Northern Colorado,15.0,BSky,21,11,4.05,106.3,109,102.2,138,66.6,101,0.023,124,-2.41,210,102.4,203,104.8,227,2.87,76
2011,San Diego State,UConn,67,74,8,San Diego State,2.0,MWC,34,3,24.98,114.1,28,89.1,2,62.3,306,0.059000000000000004,43,7.48,38,107.6,31,100.1,48,4.1,56,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179
2011,Kentucky,UConn,55,56,7,Kentucky,4.0,SEC,29,9,25.82,117.8,8,92.0,16,65.0,184,-0.044000000000000004,285,9.81,18,108.4,23,98.5,10,4.46,52,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179
2011,UConn,Bucknell,81,52,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179,96,Bucknell,14.0,Pat,25,9,6.57,105.8,116,99.2,88,64.5,216,0.068,28,-3.41,239,102.7,187,106.1,299,1.56,109
2011,UConn,Cincinnati,69,58,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179,21,Cincinnati,6.0,BE,26,9,19.41,111.1,55,91.7,13,62.6,293,0.04,80,6.23,55,106.8,48,100.6,64,-9.35,334
2011,Missouri,Cincinnati,63,78,42,Missouri,11.0,B12,23,11,15.54,113.4,33,97.8,68,70.7,14,-0.013000000000000001,213,6.5,52,106.9,44,100.4,59,-4.76,281,21,Cincinnati,6.0,BE,26,9,19.41,111.1,55,91.7,13,62.6,293,0.04,80,6.23,55,106.8,48,100.6,64,-9.35,334
2011,UConn,Arizona,65,63,10,UConn,3.0,BE,32,9,23.93,115.8,19,91.9,15,64.5,221,0.048,58,12.78,2,110.1,8,97.4,2,-0.77,179,20,Arizona,5.0,P10,30,8,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100.0,41,-0.36,166
2011,Texas,Arizona,69,70,5,Texas,4.0,B12,28,8,25.93,115.5,21,89.6,4,65.5,161,-0.057999999999999996,307,7.61,35,107.5,34,99.9,37,0.6,143,20,Arizona,5.0,P10,30,8,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100.0,41,-0.36,166
2011,Memphis,Arizona,75,77,90,Memphis,12.0,CUSA,25,10,6.98,104.5,146,97.6,65,67.6,59,0.11699999999999999,9,2.11,104,104.8,100,102.7,121,-4.74,280,20,Arizona,5.0,P10,30,8,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100.0,41,-0.36,166
2011,Duke,Arizona,77,93,2,Duke,1.0,ACC,32,5,28.42,119.7,5,91.3,9,68.6,40,0.017,140,8.43,30,107.3,36,98.9,15,3.48,64,20,Arizona,5.0,P10,30,8,19.65,117.4,12,97.8,67,65.3,170,0.064,32,7.69,34,107.7,30,100.0,41,-0.36,166
2011,Morehead State,Louisville,62,61,89,Morehead State,13.0,OVC,25,10,7.01,105.6,119,98.6,80,63.4,267,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80,14,Louisville,4.0,BE,25,10,22.26,111.4,52,89.2,3,66.8,88,-0.037000000000000005,269,8.77,27,108.3,26,99.5,27,-5.13,289
