Favored,Underdog,Year,Win_Loss_Fav,Win_Loss,Win_Loss_Diff,Tm._Fav,Tm.,Tm._Diff,Opp._Fav,Opp.,Opp._Diff,MP_Fav,MP,MP_Diff,FG_Fav,FG,FG_Diff,FG_opp_Fav,FG_opp,FG_opp_Diff,FGA_Fav,FGA,FGA_Diff,FGA_opp_Fav,FGA_opp,FGA_opp_Diff,FG%_Fav,FG%,FG%_Diff,FG%_opp_Fav,FG%_opp,FG%_opp_Diff,3P_Fav,3P,3P_Diff,3P_opp_Fav,3P_opp,3P_opp_Diff,3PA_Fav,3PA,3PA_Diff,3PA_opp_Fav,3PA_opp,3PA_opp_Diff,3P%_Fav,3P%,3P%_Diff,3P%_opp_Fav,3P%_opp,3P%_opp_Diff,FT_Fav,FT,FT_Diff,FT_opp_Fav,FT_opp,FT_opp_Diff,FTA_Fav,FTA,FTA_Diff,FTA_opp_Fav,FTA_opp,FTA_opp_Diff,FT%_Fav,FT%,FT%_Diff,FT%_opp_Fav,FT%_opp,FT%_opp_Diff,ORB_Fav,ORB,ORB_Diff,ORB_opp_Fav,ORB_opp,ORB_opp_Diff,TRB_Fav,TRB,TRB_Diff,TRB_opp_Fav,TRB_opp,TRB_opp_Diff,AST_Fav,AST,AST_Diff,AST_opp_Fav,AST_opp,AST_opp_Diff,STL_Fav,STL,STL_Diff,STL_opp_Fav,STL_opp,STL_opp_Diff,BLK_Fav,BLK,BLK_Diff,BLK_opp_Fav,BLK_opp,BLK_opp_Diff,TOV_Fav,TOV,TOV_Diff,TOV_opp_Fav,TOV_opp,TOV_opp_Diff,PF_Fav,PF,PF_Diff,PF_opp_Fav,PF_opp,PF_opp_Diff,Label
VCU,Saint Louis,2010,0.75,0.6388888888888888,0.11111111111111116,76.02777777777777,63.416666666666664,12.611111111111107,66.44444444444444,60.22222222222222,6.222222222222221,40.27777777777778,41.111111111111114,-0.8333333333333357,27.194444444444443,22.944444444444443,4.25,24.916666666666668,22.0,2.916666666666668,58.80555555555556,52.27777777777778,6.527777777777779,58.138888888888886,54.5,3.6388888888888857,0.462,0.439,0.02300000000000002,0.429,0.404,0.024999999999999967,7.027777777777778,5.972222222222222,1.0555555555555554,4.722222222222222,3.8333333333333335,0.8888888888888888,19.194444444444443,18.72222222222222,0.47222222222222143,15.63888888888889,13.333333333333334,2.3055555555555554,0.366,0.319,0.046999999999999986,0.302,0.28800000000000003,0.013999999999999957,14.61111111111111,11.555555555555555,3.0555555555555554,11.88888888888889,12.38888888888889,-0.5,20.75,18.666666666666668,2.083333333333332,17.77777777777778,18.305555555555557,-0.5277777777777786,0.7040000000000001,0.619,0.08500000000000008,0.669,0.677,-0.008000000000000007,12.833333333333334,9.25,3.583333333333334,12.5,11.805555555555555,0.6944444444444446,36.97222222222222,33.5,3.4722222222222214,34.75,35.583333333333336,-0.8333333333333357,14.88888888888889,12.61111111111111,2.2777777777777786,12.833333333333334,9.88888888888889,2.9444444444444446,8.833333333333334,5.666666666666667,3.166666666666667,6.944444444444445,6.305555555555555,0.6388888888888893,4.111111111111111,4.694444444444445,-0.5833333333333339,3.3333333333333335,2.9722222222222223,0.36111111111111116,12.305555555555555,13.277777777777779,-0.9722222222222232,14.36111111111111,13.75,0.6111111111111107,17.38888888888889,17.083333333333332,0.30555555555555713,18.02777777777778,18.22222222222222,-0.19444444444444287,0
Appalachian State,Harvard,2010,0.6486486486486487,0.7241379310344828,-0.07548928238583408,74.75675675675676,73.96551724137932,0.7912395153774412,69.37837837837837,66.48275862068965,2.8956197576887206,40.270270270270274,40.689655172413794,-0.41938490214351987,25.783783783783782,24.93103448275862,0.8527493010251632,24.54054054054054,22.620689655172413,1.9198508853681275,54.21621621621622,52.06896551724138,2.147250698974837,58.486486486486484,53.96551724137931,4.520969245107175,0.476,0.479,-0.0030000000000000027,0.42,0.419,0.0010000000000000009,7.54054054054054,6.379310344827586,1.161230195712954,7.783783783783784,5.724137931034483,2.059645852749301,19.0,17.655172413793103,1.3448275862068968,22.7027027027027,16.724137931034484,5.978564771668218,0.397,0.361,0.03600000000000003,0.343,0.342,0.0010000000000000009,15.64864864864865,17.724137931034484,-2.075489282385835,12.513513513513514,15.517241379310345,-3.003727865796831,21.216216216216218,23.17241379310345,-1.9561975768872308,19.027027027027028,21.896551724137932,-2.8695246971109043,0.738,0.765,-0.027000000000000024,0.6579999999999999,0.7090000000000001,-0.051000000000000156,11.108108108108109,9.379310344827585,1.7287977632805234,10.324324324324325,10.620689655172415,-0.29636533084809,38.486486486486484,33.44827586206897,5.038210624417516,30.64864864864865,31.24137931034483,-0.59273066169618,12.08108108108108,15.379310344827585,-3.2982292637465047,13.702702702702704,12.206896551724139,1.4958061509785647,5.4324324324324325,7.862068965517241,-2.4296365330848086,7.162162162162162,6.448275862068965,0.713886300093197,2.7567567567567566,4.689655172413793,-1.9328984156570361,2.5945945945945947,3.7241379310344827,-1.129543336439888,14.702702702702704,15.379310344827585,-0.6766076421248819,10.81081081081081,14.862068965517242,-4.0512581547064315,17.62162162162162,18.620689655172413,-0.9990680335507918,19.10810810810811,19.896551724137932,-0.7884436160298236,0
Pacific,Appalachian State,2010,0.6571428571428571,0.6486486486486487,0.008494208494208455,65.62857142857143,74.75675675675676,-9.128185328185324,60.94285714285714,69.37837837837837,-8.435521235521229,40.285714285714285,40.270270270270274,0.015444015444010972,23.428571428571427,25.783783783783782,-2.3552123552123554,20.942857142857143,24.54054054054054,-3.5976833976833973,53.2,54.21621621621622,-1.0162162162162147,51.34285714285714,58.486486486486484,-7.1436293436293425,0.44,0.476,-0.035999999999999976,0.408,0.42,-0.01200000000000001,6.457142857142857,7.54054054054054,-1.083397683397683,5.9714285714285715,7.783783783783784,-1.8123552123552127,18.771428571428572,19.0,-0.22857142857142776,17.114285714285714,22.7027027027027,-5.588416988416988,0.344,0.397,-0.05300000000000005,0.349,0.343,0.00599999999999995,12.314285714285715,15.64864864864865,-3.334362934362934,13.085714285714285,12.513513513513514,0.5722007722007714,18.914285714285715,21.216216216216218,-2.301930501930503,19.457142857142856,19.027027027027028,0.43011583011582744,0.6509999999999999,0.738,-0.08700000000000008,0.6729999999999999,0.6579999999999999,0.015000000000000013,10.885714285714286,11.108108108108109,-0.22239382239382266,9.742857142857142,10.324324324324325,-0.5814671814671826,34.714285714285715,38.486486486486484,-3.772200772200769,32.22857142857143,30.64864864864865,1.5799227799227786,12.428571428571429,12.08108108108108,0.34749034749034813,10.457142857142857,13.702702702702704,-3.2455598455598462,5.485714285714286,5.4324324324324325,0.05328185328185331,5.8,7.162162162162162,-1.3621621621621625,2.4857142857142858,2.7567567567567566,-0.2710424710424708,2.8285714285714287,2.5945945945945947,0.233976833976834,11.228571428571428,14.702702702702704,-3.4741312741312758,11.514285714285714,10.81081081081081,0.7034749034749037,17.285714285714285,17.62162162162162,-0.33590733590733635,17.514285714285716,19.10810810810811,-1.5938223938223928,0
Illinois,Stony Brook,2010,0.5833333333333334,0.6875,-0.10416666666666663,70.75,68.90625,1.84375,66.83333333333333,63.96875,2.8645833333333286,40.55555555555556,40.0,0.5555555555555571,26.583333333333332,24.25,2.333333333333332,23.27777777777778,22.53125,0.7465277777777786,59.083333333333336,56.375,2.7083333333333357,58.166666666666664,53.9375,4.229166666666664,0.45,0.43,0.020000000000000018,0.4,0.418,-0.01799999999999996,6.083333333333333,6.0625,0.020833333333333037,7.416666666666667,7.28125,0.13541666666666696,17.916666666666668,17.1875,0.7291666666666679,23.083333333333332,20.625,2.458333333333332,0.34,0.353,-0.012999999999999956,0.321,0.353,-0.03199999999999997,11.5,14.34375,-2.84375,12.86111111111111,11.625,1.2361111111111107,16.13888888888889,20.71875,-4.579861111111111,18.47222222222222,17.6875,0.7847222222222214,0.713,0.6920000000000001,0.020999999999999908,0.696,0.657,0.038999999999999924,11.0,11.65625,-0.65625,11.305555555555555,9.84375,1.4618055555555554,37.138888888888886,36.375,0.7638888888888857,34.44444444444444,33.65625,0.7881944444444429,15.833333333333334,11.59375,4.239583333333334,12.805555555555555,11.625,1.1805555555555554,5.611111111111111,7.15625,-1.5451388888888893,6.138888888888889,5.90625,0.23263888888888928,4.0,1.9375,2.0625,1.6944444444444444,3.375,-1.6805555555555556,12.305555555555555,12.625,-0.31944444444444464,12.027777777777779,14.21875,-2.1909722222222214,16.97222222222222,17.84375,-0.8715277777777786,16.833333333333332,18.4375,-1.6041666666666679,0
Dayton,Illinois State,2010,0.6756756756756757,0.6666666666666666,0.009009009009009028,70.24324324324324,69.18181818181819,1.061425061425055,62.2972972972973,64.0909090909091,-1.7936117936117952,40.4054054054054,40.15151515151515,0.25389025389025477,24.56756756756757,24.060606060606062,0.5069615069615061,21.027027027027028,22.484848484848484,-1.4578214578214563,55.4054054054054,53.81818181818182,1.5872235872235834,53.54054054054054,53.121212121212125,0.4193284193284157,0.443,0.447,-0.0040000000000000036,0.393,0.423,-0.02999999999999997,6.918918918918919,5.848484848484849,1.0704340704340707,5.864864864864865,6.818181818181818,-0.9533169533169534,20.10810810810811,17.87878787878788,2.22932022932023,19.18918918918919,19.90909090909091,-0.7199017199017206,0.344,0.327,0.01699999999999996,0.306,0.342,-0.03600000000000003,14.18918918918919,15.212121212121213,-1.0229320229320233,14.378378378378379,12.303030303030303,2.075348075348076,21.324324324324323,21.727272727272727,-0.40294840294840384,21.89189189189189,16.666666666666668,5.225225225225223,0.665,0.7,-0.03499999999999992,0.657,0.738,-0.08099999999999996,11.864864864864865,11.606060606060606,0.2588042588042594,10.108108108108109,9.272727272727273,0.8353808353808354,38.7027027027027,35.54545454545455,3.157248157248155,32.91891891891892,31.424242424242426,1.4946764946764937,14.702702702702704,13.121212121212121,1.5814905814905824,11.135135135135135,11.484848484848484,-0.34971334971334933,6.405405405405405,7.2727272727272725,-0.8673218673218672,6.135135135135135,5.878787878787879,0.2563472563472562,3.4594594594594597,3.4545454545454546,0.004914004914005066,3.1621621621621623,3.0,0.16216216216216228,14.486486486486486,13.0,1.486486486486486,14.054054054054054,13.515151515151516,0.5389025389025388,19.7027027027027,16.848484848484848,2.854217854217854,18.972972972972972,18.696969696969695,0.27600327600327645,0
IUPUI,Hofstra,2010,0.6944444444444444,0.5588235294117647,0.1356209150326797,74.47222222222223,70.76470588235294,3.7075163398692865,67.22222222222223,68.23529411764706,-1.0130718954248294,40.69444444444444,40.44117647058823,0.2532679738562109,26.47222222222222,25.264705882352942,1.2075163398692794,24.305555555555557,21.91176470588235,2.3937908496732057,52.52777777777778,61.8235294117647,-9.295751633986924,56.47222222222222,55.26470588235294,1.2075163398692794,0.504,0.409,0.09500000000000003,0.43,0.396,0.033999999999999975,5.666666666666667,5.411764705882353,0.2549019607843137,7.138888888888889,4.705882352941177,2.4330065359477127,14.583333333333334,16.61764705882353,-2.034313725490195,20.27777777777778,16.176470588235293,4.101307189542485,0.389,0.326,0.063,0.35200000000000004,0.29100000000000004,0.061,15.86111111111111,14.176470588235293,1.6846405228758172,11.472222222222221,18.823529411764707,-7.351307189542485,22.194444444444443,19.529411764705884,2.665032679738559,16.77777777777778,27.323529411764707,-10.545751633986928,0.715,0.726,-0.01100000000000001,0.684,0.6890000000000001,-0.0050000000000000044,9.972222222222221,14.794117647058824,-4.821895424836603,11.5,11.970588235294118,-0.47058823529411775,33.30555555555556,40.64705882352941,-7.341503267973856,31.333333333333332,36.73529411764706,-5.401960784313726,14.944444444444445,13.705882352941176,1.238562091503269,13.666666666666666,12.205882352941176,1.4607843137254903,8.805555555555555,7.470588235294118,1.3349673202614376,6.416666666666667,7.147058823529412,-0.7303921568627452,4.638888888888889,6.4411764705882355,-1.8022875816993462,2.9722222222222223,5.235294117647059,-2.2630718954248366,14.25,13.794117647058824,0.45588235294117574,14.527777777777779,13.558823529411764,0.9689542483660141,15.916666666666666,21.5,-5.583333333333334,18.5,17.558823529411764,0.9411764705882355,0
Missouri State,Middle Tennessee,2010,0.6666666666666666,0.5757575757575758,0.09090909090909083,71.44444444444444,69.15151515151516,2.292929292929287,65.27777777777777,64.6969696969697,0.5808080808080689,40.416666666666664,40.0,0.4166666666666643,24.86111111111111,24.0,0.8611111111111107,22.63888888888889,21.484848484848484,1.1540404040404049,55.361111111111114,53.93939393939394,1.4217171717171766,52.27777777777778,48.333333333333336,3.944444444444443,0.449,0.445,0.0040000000000000036,0.433,0.445,-0.01200000000000001,7.0,6.090909090909091,0.9090909090909092,6.305555555555555,5.454545454545454,0.8510101010101012,19.11111111111111,16.060606060606062,3.0505050505050484,16.75,16.242424242424242,0.5075757575757578,0.366,0.379,-0.013000000000000012,0.376,0.336,0.03999999999999998,14.722222222222221,15.06060606060606,-0.3383838383838391,13.694444444444445,16.272727272727273,-2.5782828282828287,20.11111111111111,20.454545454545453,-0.34343434343434254,19.22222222222222,24.181818181818183,-4.959595959595962,0.732,0.736,-0.0040000000000000036,0.7120000000000001,0.6729999999999999,0.039000000000000146,11.055555555555555,10.181818181818182,0.8737373737373737,9.13888888888889,8.333333333333334,0.8055555555555554,34.638888888888886,33.24242424242424,1.3964646464646435,31.22222222222222,31.272727272727273,-0.05050505050505194,14.027777777777779,11.06060606060606,2.967171717171718,11.333333333333334,10.818181818181818,0.5151515151515156,5.805555555555555,6.03030303030303,-0.22474747474747492,5.916666666666667,5.424242424242424,0.4924242424242431,3.0555555555555554,2.484848484848485,0.5707070707070705,3.5,3.0,0.5,11.305555555555555,13.212121212121213,-1.9065656565656575,12.916666666666666,14.878787878787879,-1.9621212121212128,18.52777777777778,21.09090909090909,-2.5631313131313114,18.5,19.0,-0.5,0
Missouri State,Pacific,2010,0.6666666666666666,0.6571428571428571,0.00952380952380949,71.44444444444444,65.62857142857143,5.815873015873009,65.27777777777777,60.94285714285714,4.334920634920628,40.416666666666664,40.285714285714285,0.1309523809523796,24.86111111111111,23.428571428571427,1.4325396825396837,22.63888888888889,20.942857142857143,1.6960317460317462,55.361111111111114,53.2,2.1611111111111114,52.27777777777778,51.34285714285714,0.9349206349206369,0.449,0.44,0.009000000000000008,0.433,0.408,0.025000000000000022,7.0,6.457142857142857,0.5428571428571427,6.305555555555555,5.9714285714285715,0.33412698412698383,19.11111111111111,18.771428571428572,0.3396825396825385,16.75,17.114285714285714,-0.3642857142857139,0.366,0.344,0.02200000000000002,0.376,0.349,0.027000000000000024,14.722222222222221,12.314285714285715,2.4079365079365065,13.694444444444445,13.085714285714285,0.6087301587301592,20.11111111111111,18.914285714285715,1.1968253968253961,19.22222222222222,19.457142857142856,-0.23492063492063409,0.732,0.6509999999999999,0.08100000000000007,0.7120000000000001,0.6729999999999999,0.039000000000000146,11.055555555555555,10.885714285714286,0.16984126984126924,9.13888888888889,9.742857142857142,-0.6039682539682527,34.638888888888886,34.714285714285715,-0.07539682539682957,31.22222222222222,32.22857142857143,-1.0063492063492063,14.027777777777779,12.428571428571429,1.5992063492063497,11.333333333333334,10.457142857142857,0.8761904761904766,5.805555555555555,5.485714285714286,0.3198412698412696,5.916666666666667,5.8,0.11666666666666714,3.0555555555555554,2.4857142857142858,0.5698412698412696,3.5,2.8285714285714287,0.6714285714285713,11.305555555555555,11.228571428571428,0.0769841269841276,12.916666666666666,11.514285714285714,1.4023809523809518,18.52777777777778,17.285714285714285,1.2420634920634939,18.5,17.514285714285716,0.985714285714284,0
Missouri State,Louisiana Tech,2010,0.6666666666666666,0.6857142857142857,-0.01904761904761909,71.44444444444444,73.05714285714286,-1.6126984126984212,65.27777777777777,69.77142857142857,-4.493650793650801,40.416666666666664,40.285714285714285,0.1309523809523796,24.86111111111111,26.2,-1.3388888888888886,22.63888888888889,25.714285714285715,-3.075396825396826,55.361111111111114,58.114285714285714,-2.7531746031745996,52.27777777777778,58.91428571428571,-6.6365079365079325,0.449,0.451,-0.0020000000000000018,0.433,0.436,-0.0030000000000000027,7.0,5.771428571428571,1.2285714285714286,6.305555555555555,6.714285714285714,-0.40873015873015905,19.11111111111111,17.085714285714285,2.0253968253968253,16.75,18.97142857142857,-2.2214285714285715,0.366,0.338,0.02799999999999997,0.376,0.354,0.02200000000000002,14.722222222222221,14.885714285714286,-0.1634920634920647,13.694444444444445,11.628571428571428,2.0658730158730165,20.11111111111111,21.714285714285715,-1.6031746031746046,19.22222222222222,16.742857142857144,2.4793650793650777,0.732,0.6859999999999999,0.04600000000000004,0.7120000000000001,0.695,0.017000000000000126,11.055555555555555,12.6,-1.5444444444444443,9.13888888888889,11.371428571428572,-2.2325396825396826,34.638888888888886,36.97142857142857,-2.3325396825396822,31.22222222222222,34.57142857142857,-3.349206349206348,14.027777777777779,11.914285714285715,2.113492063492064,11.333333333333334,12.628571428571428,-1.2952380952380942,5.805555555555555,6.714285714285714,-0.908730158730159,5.916666666666667,6.6571428571428575,-0.7404761904761905,3.0555555555555554,3.3142857142857145,-0.25873015873015914,3.5,2.8857142857142857,0.6142857142857143,11.305555555555555,13.2,-1.894444444444444,12.916666666666666,13.571428571428571,-0.6547619047619051,18.52777777777778,16.057142857142857,2.4706349206349216,18.5,18.97142857142857,-0.47142857142857153,0
Missouri State,Creighton,2010,0.6666666666666666,0.5294117647058824,0.13725490196078427,71.44444444444444,69.82352941176471,1.6209150326797328,65.27777777777777,68.23529411764706,-2.9575163398692865,40.416666666666664,40.294117647058826,0.12254901960783826,24.86111111111111,23.88235294117647,0.9787581699346397,22.63888888888889,23.38235294117647,-0.7434640522875817,55.361111111111114,55.0,0.36111111111111427,52.27777777777778,55.794117647058826,-3.5163398692810475,0.449,0.434,0.015000000000000013,0.433,0.419,0.014000000000000012,7.0,7.382352941176471,-0.382352941176471,6.305555555555555,6.588235294117647,-0.2826797385620914,19.11111111111111,21.941176470588236,-2.830065359477125,16.75,19.529411764705884,-2.779411764705884,0.366,0.336,0.02999999999999997,0.376,0.337,0.03899999999999998,14.722222222222221,14.676470588235293,0.04575163398692794,13.694444444444445,14.882352941176471,-1.1879084967320264,20.11111111111111,20.38235294117647,-0.2712418300653603,19.22222222222222,20.647058823529413,-1.4248366013071916,0.732,0.72,0.01200000000000001,0.7120000000000001,0.721,-0.008999999999999897,11.055555555555555,10.5,0.5555555555555554,9.13888888888889,10.882352941176471,-1.7434640522875817,34.638888888888886,35.11764705882353,-0.47875816993464326,31.22222222222222,34.44117647058823,-3.2189542483660105,14.027777777777779,13.676470588235293,0.3513071895424851,11.333333333333334,12.882352941176471,-1.549019607843137,5.805555555555555,5.117647058823529,0.6879084967320264,5.916666666666667,5.852941176470588,0.0637254901960791,3.0555555555555554,3.264705882352941,-0.20915032679738577,3.5,2.9705882352941178,0.5294117647058822,11.305555555555555,12.176470588235293,-0.8709150326797381,12.916666666666666,11.735294117647058,1.181372549019608,18.52777777777778,18.264705882352942,0.26307189542483655,18.5,19.0,-0.5,0
Wichita State,Nevada,2010,0.7142857142857143,0.6176470588235294,0.09663865546218486,69.34285714285714,79.5,-10.157142857142858,61.77142857142857,75.02941176470588,-13.257983193277312,40.142857142857146,40.294117647058826,-0.15126050420168013,23.914285714285715,28.91176470588235,-4.997478991596637,20.942857142857143,27.5,-6.557142857142857,53.51428571428571,60.0,-6.4857142857142875,49.2,62.73529411764706,-13.535294117647055,0.447,0.482,-0.034999999999999976,0.426,0.438,-0.01200000000000001,6.514285714285714,6.529411764705882,-0.015126050420168013,5.085714285714285,5.9411764705882355,-0.8554621848739501,18.228571428571428,18.029411764705884,0.19915966386554373,15.0,17.235294117647058,-2.235294117647058,0.35700000000000004,0.362,-0.004999999999999949,0.339,0.345,-0.00599999999999995,15.0,15.147058823529411,-0.14705882352941124,14.8,14.088235294117647,0.711764705882354,20.114285714285714,20.705882352941178,-0.5915966386554636,20.82857142857143,19.764705882352942,1.0638655462184872,0.746,0.732,0.014000000000000012,0.711,0.713,-0.0020000000000000018,11.228571428571428,11.0,0.22857142857142776,8.514285714285714,12.205882352941176,-3.6915966386554615,34.51428571428571,37.14705882352941,-2.6327731092437006,29.62857142857143,35.3235294117647,-5.694957983193273,14.228571428571428,14.117647058823529,0.11092436974789877,10.742857142857142,15.029411764705882,-4.28655462184874,6.771428571428571,5.088235294117647,1.6831932773109246,5.8,5.911764705882353,-0.11176470588235343,2.9714285714285715,4.382352941176471,-1.4109243697478995,2.6857142857142855,2.588235294117647,0.09747899159663831,13.085714285714285,11.911764705882353,1.1739495798319322,14.114285714285714,11.117647058823529,2.996638655462185,19.742857142857144,17.38235294117647,2.3605042016806728,18.428571428571427,17.794117647058822,0.6344537815126046,1
Rhode Island,Nevada,2010,0.7222222222222222,0.6176470588235294,0.10457516339869277,76.02777777777777,79.5,-3.4722222222222285,70.22222222222223,75.02941176470588,-4.8071895424836555,40.27777777777778,40.294117647058826,-0.01633986928104747,27.52777777777778,28.91176470588235,-1.383986928104573,26.75,27.5,-0.75,61.861111111111114,60.0,1.8611111111111143,57.666666666666664,62.73529411764706,-5.068627450980394,0.445,0.482,-0.03699999999999998,0.464,0.438,0.026000000000000023,6.527777777777778,6.529411764705882,-0.0016339869281045694,5.166666666666667,5.9411764705882355,-0.7745098039215685,19.583333333333332,18.029411764705884,1.5539215686274481,15.11111111111111,17.235294117647058,-2.1241830065359473,0.333,0.362,-0.02899999999999997,0.342,0.345,-0.002999999999999947,14.444444444444445,15.147058823529411,-0.7026143790849666,11.555555555555555,14.088235294117647,-2.5326797385620914,20.694444444444443,20.705882352941178,-0.01143790849673465,17.305555555555557,19.764705882352942,-2.459150326797385,0.698,0.732,-0.03400000000000003,0.6679999999999999,0.713,-0.04500000000000004,13.25,11.0,2.25,12.194444444444445,12.205882352941176,-0.011437908496731097,34.94444444444444,37.14705882352941,-2.20261437908497,36.47222222222222,35.3235294117647,1.1486928104575185,14.805555555555555,14.117647058823529,0.6879084967320264,13.13888888888889,15.029411764705882,-1.890522875816993,8.166666666666666,5.088235294117647,3.0784313725490193,4.972222222222222,5.911764705882353,-0.9395424836601309,5.055555555555555,4.382352941176471,0.6732026143790844,2.611111111111111,2.588235294117647,0.02287581699346397,10.944444444444445,11.911764705882353,-0.9673202614379086,15.527777777777779,11.117647058823529,4.41013071895425,16.52777777777778,17.38235294117647,-0.8545751633986924,18.694444444444443,17.794117647058822,0.9003267973856204,0
Rhode Island,Northwestern,2010,0.7222222222222222,0.5882352941176471,0.13398692810457513,76.02777777777777,69.1470588235294,6.8807189542483655,70.22222222222223,65.82352941176471,4.3986928104575185,40.27777777777778,40.44117647058823,-0.16339869281045338,27.52777777777778,23.205882352941178,4.321895424836601,26.75,21.941176470588236,4.8088235294117645,61.861111111111114,53.529411764705884,8.33169934640523,57.666666666666664,51.970588235294116,5.696078431372548,0.445,0.434,0.01100000000000001,0.464,0.422,0.04200000000000004,6.527777777777778,9.323529411764707,-2.795751633986929,5.166666666666667,6.323529411764706,-1.1568627450980387,19.583333333333332,26.08823529411765,-6.504901960784316,15.11111111111111,19.941176470588236,-4.830065359477125,0.333,0.35700000000000004,-0.02400000000000002,0.342,0.317,0.025000000000000022,14.444444444444445,13.411764705882353,1.0326797385620914,11.555555555555555,15.617647058823529,-4.062091503267974,20.694444444444443,18.794117647058822,1.9003267973856204,17.305555555555557,21.647058823529413,-4.341503267973856,0.698,0.7140000000000001,-0.016000000000000125,0.6679999999999999,0.721,-0.05300000000000005,13.25,10.294117647058824,2.9558823529411757,12.194444444444445,11.264705882352942,0.9297385620915026,34.94444444444444,32.088235294117645,2.856209150326798,36.47222222222222,34.411764705882355,2.0604575163398664,14.805555555555555,16.61764705882353,-1.8120915032679736,13.13888888888889,14.588235294117647,-1.4493464052287575,8.166666666666666,6.5,1.666666666666666,4.972222222222222,5.676470588235294,-0.7042483660130721,5.055555555555555,3.911764705882353,1.1437908496732025,2.611111111111111,3.3529411764705883,-0.7418300653594772,10.944444444444445,11.0,-0.05555555555555536,15.527777777777779,12.911764705882353,2.6160130718954253,16.52777777777778,19.147058823529413,-2.6192810457516345,18.694444444444443,18.91176470588235,-0.2173202614379086,0
Rhode Island,UNC,2010,0.7222222222222222,0.5405405405405406,0.18168168168168164,76.02777777777777,74.54054054054055,1.487237237237224,70.22222222222223,71.91891891891892,-1.6966966966966908,40.27777777777778,40.2972972972973,-0.01951951951951969,27.52777777777778,27.35135135135135,0.1764264264264277,26.75,26.594594594594593,0.15540540540540704,61.861111111111114,61.945945945945944,-0.08483483483482956,57.666666666666664,64.5945945945946,-6.927927927927932,0.445,0.442,0.0030000000000000027,0.464,0.412,0.052000000000000046,6.527777777777778,4.756756756756757,1.7710210210210207,5.166666666666667,7.675675675675675,-2.5090090090090085,19.583333333333332,14.486486486486486,5.096846846846846,15.11111111111111,22.405405405405407,-7.294294294294296,0.333,0.328,0.0050000000000000044,0.342,0.343,-0.0010000000000000009,14.444444444444445,15.08108108108108,-0.636636636636636,11.555555555555555,11.054054054054054,0.501501501501501,20.694444444444443,23.08108108108108,-2.386636636636638,17.305555555555557,15.81081081081081,1.4947447447447466,0.698,0.653,0.04499999999999993,0.6679999999999999,0.6990000000000001,-0.03100000000000014,13.25,15.027027027027026,-1.7770270270270263,12.194444444444445,13.08108108108108,-0.886636636636636,34.94444444444444,41.945945945945944,-7.001501501501501,36.47222222222222,36.5945945945946,-0.12237237237237508,14.805555555555555,15.594594594594595,-0.7890390390390394,13.13888888888889,14.378378378378379,-1.2394894894894897,8.166666666666666,6.756756756756757,1.409909909909909,4.972222222222222,8.594594594594595,-3.6223723723723724,5.055555555555555,5.675675675675675,-0.6201201201201201,2.611111111111111,4.486486486486487,-1.8753753753753757,10.944444444444445,15.18918918918919,-4.244744744744745,15.527777777777779,13.72972972972973,1.7980480480480487,16.52777777777778,15.243243243243244,1.2845345345345347,18.694444444444443,19.27027027027027,-0.5758258258258273,1
Pacific,Loyola Marymount,2010,0.6571428571428571,0.5294117647058824,0.12773109243697478,65.62857142857143,75.82352941176471,-10.194957983193277,60.94285714285714,75.91176470588235,-14.968907563025205,40.285714285714285,40.294117647058826,-0.008403361344541338,23.428571428571427,26.764705882352942,-3.336134453781515,20.942857142857143,25.823529411764707,-4.8806722689075634,53.2,58.76470588235294,-5.564705882352939,51.34285714285714,58.6764705882353,-7.333613445378155,0.44,0.455,-0.015000000000000013,0.408,0.44,-0.03200000000000003,6.457142857142857,5.911764705882353,0.545378151260504,5.9714285714285715,6.764705882352941,-0.7932773109243696,18.771428571428572,15.705882352941176,3.0655462184873965,17.114285714285714,17.441176470588236,-0.3268907563025216,0.344,0.376,-0.03200000000000003,0.349,0.388,-0.039000000000000035,12.314285714285715,16.38235294117647,-4.068067226890756,13.085714285714285,17.5,-4.414285714285715,18.914285714285715,23.735294117647058,-4.821008403361343,19.457142857142856,23.91176470588235,-4.454621848739496,0.6509999999999999,0.69,-0.039000000000000035,0.6729999999999999,0.732,-0.05900000000000005,10.885714285714286,12.235294117647058,-1.3495798319327719,9.742857142857142,12.676470588235293,-2.9336134453781515,34.714285714285715,35.588235294117645,-0.8739495798319297,32.22857142857143,36.1764705882353,-3.9478991596638693,12.428571428571429,13.882352941176471,-1.4537815126050422,10.457142857142857,13.558823529411764,-3.101680672268907,5.485714285714286,7.5,-2.0142857142857142,5.8,6.294117647058823,-0.49411764705882355,2.4857142857142858,4.147058823529412,-1.6613445378151264,2.8285714285714287,3.4411764705882355,-0.6126050420168068,11.228571428571428,12.970588235294118,-1.74201680672269,11.514285714285714,13.705882352941176,-2.1915966386554615,17.285714285714285,19.264705882352942,-1.9789915966386573,17.514285714285716,19.764705882352942,-2.250420168067226,0
